,date,open,high,low,close,volume
928,2021-05-17 16:15:00,1.41072,1.41104,1.41071,1.41095,58.0
929,2021-05-17 16:16:00,1.41084,1.41084,1.41059,1.41069,49.0
930,2021-05-17 16:17:00,1.41069,1.41079,1.41067,1.41071,61.0
931,2021-05-17 16:18:00,1.41072,1.41092,1.41069,1.41089,48.0
932,2021-05-17 16:19:00,1.41086,1.41098,1.41079,1.41081,48.0
933,2021-05-17 16:20:00,1.4108,1.41091,1.41079,1.4108,82.0
934,2021-05-17 16:21:00,1.4108,1.41089,1.41079,1.41088,58.0
935,2021-05-17 16:22:00,1.41087,1.41097,1.41087,1.41093,38.0
936,2021-05-17 16:23:00,1.41093,1.41094,1.41089,1.41092,41.0
937,2021-05-17 16:24:00,1.41092,1.41105,1.41091,1.41091,57.0
938,2021-05-17 16:25:00,1.41087,1.41089,1.41069,1.41079,60.0
939,2021-05-17 16:26:00,1.41082,1.411,1.4108,1.41083,64.0
940,2021-05-17 16:27:00,1.41082,1.4109,1.41078,1.41078,42.0
941,2021-05-17 16:28:00,1.41079,1.41102,1.41078,1.41087,87.0
942,2021-05-17 16:29:00,1.41088,1.41099,1.41074,1.41079,67.0
943,2021-05-17 16:30:00,1.41086,1.41109,1.41086,1.41096,105.0
944,2021-05-17 16:31:00,1.41097,1.41098,1.41079,1.41088,84.0
945,2021-05-17 16:32:00,1.41089,1.41098,1.41076,1.41088,116.0
946,2021-05-17 16:33:00,1.41089,1.41096,1.41064,1.41092,109.0
947,2021-05-17 16:34:00,1.41093,1.41109,1.41087,1.41096,86.0
948,2021-05-17 16:35:00,1.41098,1.41114,1.41091,1.41092,64.0
949,2021-05-17 16:36:00,1.4109,1.41105,1.41078,1.41098,85.0
950,2021-05-17 16:37:00,1.411,1.41131,1.411,1.41126,101.0
951,2021-05-17 16:38:00,1.41127,1.41127,1.41096,1.41096,95.0
952,2021-05-17 16:39:00,1.41096,1.41111,1.41096,1.41109,69.0
953,2021-05-17 16:40:00,1.41109,1.41128,1.41076,1.41084,117.0
954,2021-05-17 16:41:00,1.41083,1.41084,1.41038,1.41048,84.0
955,2021-05-17 16:42:00,1.41043,1.41058,1.41037,1.41057,82.0
956,2021-05-17 16:43:00,1.41057,1.41058,1.41031,1.41043,61.0
957,2021-05-17 16:44:00,1.41044,1.41053,1.41035,1.41042,88.0
958,2021-05-17 16:45:00,1.41042,1.4106,1.41035,1.41038,73.0
959,2021-05-17 16:46:00,1.41038,1.41078,1.41038,1.41049,62.0
960,2021-05-17 16:47:00,1.4105,1.41069,1.41041,1.41069,93.0
961,2021-05-17 16:48:00,1.41074,1.41077,1.41035,1.41046,71.0
962,2021-05-17 16:49:00,1.41047,1.41054,1.41043,1.41047,58.0
963,2021-05-17 16:50:00,1.41048,1.41072,1.41045,1.41046,82.0
964,2021-05-17 16:51:00,1.41046,1.41048,1.41018,1.41019,93.0
965,2021-05-17 16:52:00,1.41018,1.41019,1.40999,1.41006,51.0
966,2021-05-17 16:53:00,1.41006,1.41008,1.40938,1.40945,85.0
967,2021-05-17 16:54:00,1.40946,1.40965,1.40926,1.4093,97.0
968,2021-05-17 16:55:00,1.40929,1.40989,1.40898,1.40983,96.0
969,2021-05-17 16:56:00,1.40988,1.40997,1.40972,1.40981,77.0
970,2021-05-17 16:57:00,1.4098,1.40991,1.4097,1.40979,39.0
971,2021-05-17 16:58:00,1.40979,1.41001,1.40977,1.41001,56.0
972,2021-05-17 16:59:00,1.41,1.41,1.40989,1.41,36.0
973,2021-05-17 17:00:00,1.40996,1.40996,1.40961,1.40968,60.0
974,2021-05-17 17:01:00,1.40968,1.40993,1.4096,1.40986,69.0
975,2021-05-17 17:02:00,1.40988,1.40992,1.40968,1.4097,85.0
976,2021-05-17 17:03:00,1.40971,1.4098,1.40937,1.40944,75.0
977,2021-05-17 17:04:00,1.40945,1.40948,1.40916,1.40919,88.0
978,2021-05-17 17:05:00,1.40924,1.40965,1.40919,1.40954,121.0
979,2021-05-17 17:06:00,1.40954,1.40961,1.40939,1.40959,80.0
980,2021-05-17 17:07:00,1.4096,1.40962,1.40938,1.40953,75.0
981,2021-05-17 17:08:00,1.40946,1.40952,1.4092,1.40948,61.0
982,2021-05-17 17:09:00,1.40949,1.40949,1.40912,1.40923,101.0
983,2021-05-17 17:10:00,1.40922,1.40936,1.40919,1.40926,83.0
984,2021-05-17 17:11:00,1.40927,1.40941,1.40909,1.4092,106.0
985,2021-05-17 17:12:00,1.40919,1.40941,1.40919,1.40925,86.0
986,2021-05-17 17:13:00,1.40922,1.40938,1.40907,1.4093,70.0
987,2021-05-17 17:14:00,1.40926,1.40946,1.40926,1.40938,82.0
988,2021-05-17 17:15:00,1.40935,1.40936,1.40906,1.4092,109.0
989,2021-05-17 17:16:00,1.40921,1.40948,1.40921,1.40932,118.0
990,2021-05-17 17:17:00,1.40932,1.41025,1.40932,1.41022,137.0
991,2021-05-17 17:18:00,1.41023,1.41027,1.41016,1.41026,127.0
992,2021-05-17 17:19:00,1.41026,1.41028,1.40993,1.41017,92.0
993,2021-05-17 17:20:00,1.41016,1.41019,1.41002,1.41011,79.0
994,2021-05-17 17:21:00,1.4101,1.41027,1.41007,1.41017,87.0
995,2021-05-17 17:22:00,1.41016,1.41036,1.41,1.41002,95.0
996,2021-05-17 17:23:00,1.41002,1.41027,1.41002,1.41027,95.0
997,2021-05-17 17:24:00,1.41029,1.4104,1.4102,1.41039,126.0
998,2021-05-17 17:25:00,1.41039,1.41085,1.41039,1.41071,136.0
999,2021-05-17 17:26:00,1.41071,1.41096,1.41071,1.41093,126.0
1000,2021-05-17 17:27:00,1.41098,1.41098,1.41059,1.41083,91.0
1001,2021-05-17 17:28:00,1.41083,1.41102,1.41074,1.41085,98.0
1002,2021-05-17 17:29:00,1.41082,1.41114,1.41058,1.4106,118.0
1003,2021-05-17 17:30:00,1.41061,1.41083,1.4105,1.41083,147.0
1004,2021-05-17 17:31:00,1.41085,1.411,1.41053,1.41072,125.0
1005,2021-05-17 17:32:00,1.41076,1.41077,1.41037,1.41053,106.0
1006,2021-05-17 17:33:00,1.41054,1.41058,1.41036,1.41055,79.0
1007,2021-05-17 17:34:00,1.41059,1.41067,1.41037,1.41038,77.0
1008,2021-05-17 17:35:00,1.41038,1.4105,1.4102,1.41033,97.0
1009,2021-05-17 17:36:00,1.41033,1.41091,1.41032,1.41091,105.0
1010,2021-05-17 17:37:00,1.41091,1.41091,1.41055,1.41076,91.0
1011,2021-05-17 17:38:00,1.4108,1.41112,1.41079,1.41099,96.0
1012,2021-05-17 17:39:00,1.41097,1.41097,1.41055,1.4108,88.0
1013,2021-05-17 17:40:00,1.41081,1.41123,1.41071,1.41079,74.0
1014,2021-05-17 17:41:00,1.41081,1.4111,1.41079,1.41107,50.0
1015,2021-05-17 17:42:00,1.41108,1.41109,1.41075,1.41076,94.0
1016,2021-05-17 17:43:00,1.41076,1.4109,1.41072,1.41081,105.0
1017,2021-05-17 17:44:00,1.41084,1.41085,1.41057,1.4106,83.0
1018,2021-05-17 17:45:00,1.4106,1.41072,1.41036,1.41054,85.0
1019,2021-05-17 17:46:00,1.41059,1.41074,1.41045,1.41062,66.0
1020,2021-05-17 17:47:00,1.41066,1.41074,1.41042,1.41043,67.0
1021,2021-05-17 17:48:00,1.41045,1.41073,1.41018,1.41039,100.0
1022,2021-05-17 17:49:00,1.41041,1.41072,1.41027,1.4107,105.0
1023,2021-05-17 17:50:00,1.41071,1.41106,1.4107,1.41087,89.0
1024,2021-05-17 17:51:00,1.41087,1.41099,1.41059,1.41082,92.0
1025,2021-05-17 17:52:00,1.41088,1.41121,1.4108,1.4109,97.0
1026,2021-05-17 17:53:00,1.41092,1.41122,1.41092,1.41118,117.0
1027,2021-05-17 17:54:00,1.41117,1.41135,1.41075,1.41102,109.0
1028,2021-05-17 17:55:00,1.411,1.41129,1.41096,1.41128,98.0
1029,2021-05-17 17:56:00,1.4113,1.41142,1.41115,1.41118,98.0
1030,2021-05-17 17:57:00,1.41119,1.41196,1.41105,1.41175,119.0
1031,2021-05-17 17:58:00,1.41172,1.41232,1.41172,1.41182,133.0
1032,2021-05-17 17:59:00,1.41186,1.41211,1.41159,1.41175,143.0
1033,2021-05-17 18:00:00,1.41177,1.41212,1.41166,1.41194,154.0
1034,2021-05-17 18:01:00,1.41198,1.41207,1.41164,1.41188,150.0
1035,2021-05-17 18:02:00,1.41186,1.41187,1.41139,1.41155,118.0
1036,2021-05-17 18:03:00,1.41159,1.41191,1.41158,1.4119,98.0
1037,2021-05-17 18:04:00,1.41191,1.41199,1.41185,1.41185,86.0
1038,2021-05-17 18:05:00,1.41185,1.4121,1.41185,1.41198,99.0
1039,2021-05-17 18:06:00,1.41197,1.41214,1.41191,1.41193,106.0
1040,2021-05-17 18:07:00,1.41192,1.41204,1.41183,1.41194,101.0
1041,2021-05-17 18:08:00,1.41193,1.41201,1.41165,1.41172,79.0
1042,2021-05-17 18:09:00,1.4117,1.41192,1.4117,1.4119,98.0
1043,2021-05-17 18:10:00,1.41188,1.41188,1.41164,1.41166,83.0
1044,2021-05-17 18:11:00,1.41165,1.4118,1.41153,1.41177,122.0
1045,2021-05-17 18:12:00,1.41177,1.41179,1.4116,1.4116,81.0
1046,2021-05-17 18:13:00,1.41159,1.41172,1.41157,1.41171,105.0
1047,2021-05-17 18:14:00,1.41169,1.4119,1.41166,1.41189,100.0
1048,2021-05-17 18:15:00,1.41189,1.4119,1.41171,1.41178,59.0
1049,2021-05-17 18:16:00,1.41178,1.41198,1.41173,1.41195,90.0
1050,2021-05-17 18:17:00,1.41192,1.41215,1.41189,1.41203,86.0
1051,2021-05-17 18:18:00,1.41202,1.41213,1.41199,1.41199,79.0
1052,2021-05-17 18:19:00,1.412,1.41206,1.4118,1.41183,91.0
1053,2021-05-17 18:20:00,1.41183,1.41186,1.41173,1.4118,88.0
1054,2021-05-17 18:21:00,1.41179,1.41192,1.41174,1.41192,80.0
1055,2021-05-17 18:22:00,1.4119,1.4122,1.4119,1.41213,68.0
1056,2021-05-17 18:23:00,1.41212,1.41214,1.41203,1.41211,103.0
1057,2021-05-17 18:24:00,1.4121,1.41211,1.4118,1.41194,87.0
1058,2021-05-17 18:25:00,1.41194,1.4121,1.41174,1.41193,85.0
1059,2021-05-17 18:26:00,1.41194,1.41231,1.41193,1.41219,81.0
1060,2021-05-17 18:27:00,1.41217,1.4122,1.41191,1.41196,63.0
1061,2021-05-17 18:28:00,1.41195,1.41199,1.4118,1.41182,86.0
1062,2021-05-17 18:29:00,1.41181,1.41189,1.4118,1.41181,59.0
1063,2021-05-17 18:30:00,1.4118,1.41214,1.41179,1.412,75.0
1064,2021-05-17 18:31:00,1.41202,1.41204,1.41182,1.41182,76.0
1065,2021-05-17 18:32:00,1.41183,1.41186,1.41163,1.41171,72.0
1066,2021-05-17 18:33:00,1.4117,1.4119,1.41169,1.41184,60.0
1067,2021-05-17 18:34:00,1.41182,1.41201,1.41182,1.41191,82.0
1068,2021-05-17 18:35:00,1.41193,1.41198,1.41181,1.41191,68.0
1069,2021-05-17 18:36:00,1.41188,1.41219,1.41187,1.41218,61.0
1070,2021-05-17 18:37:00,1.4122,1.41261,1.41219,1.41261,95.0
1071,2021-05-17 18:38:00,1.4126,1.41272,1.41238,1.41241,111.0
1072,2021-05-17 18:39:00,1.41242,1.41242,1.4122,1.4122,84.0
1073,2021-05-17 18:40:00,1.41221,1.41232,1.4122,1.41221,57.0
1074,2021-05-17 18:41:00,1.4122,1.41237,1.41217,1.41237,65.0
1075,2021-05-17 18:42:00,1.41238,1.4125,1.4123,1.41231,89.0
1076,2021-05-17 18:43:00,1.41234,1.41263,1.41234,1.41263,73.0
1077,2021-05-17 18:44:00,1.41271,1.41278,1.4126,1.4126,93.0
1078,2021-05-17 18:45:00,1.41251,1.41255,1.41233,1.41255,85.0
1079,2021-05-17 18:46:00,1.41256,1.41266,1.41256,1.41258,30.0
1080,2021-05-17 18:47:00,1.4126,1.41263,1.41256,1.41263,61.0
1081,2021-05-17 18:48:00,1.41261,1.41282,1.41258,1.4127,101.0
1082,2021-05-17 18:49:00,1.41271,1.4129,1.41256,1.41278,106.0
1083,2021-05-17 18:50:00,1.41274,1.41293,1.41273,1.4128,119.0
1084,2021-05-17 18:51:00,1.41279,1.41279,1.4125,1.4125,105.0
1085,2021-05-17 18:52:00,1.41249,1.4125,1.41224,1.4124,89.0
1086,2021-05-17 18:53:00,1.41239,1.41245,1.41229,1.41239,92.0
1087,2021-05-17 18:54:00,1.4124,1.41262,1.41239,1.4126,88.0
1088,2021-05-17 18:55:00,1.4126,1.4126,1.41239,1.41242,77.0
1089,2021-05-17 18:56:00,1.41247,1.4125,1.41233,1.4124,74.0
1090,2021-05-17 18:57:00,1.41239,1.41252,1.41228,1.41251,65.0
1091,2021-05-17 18:58:00,1.41251,1.41263,1.4125,1.41257,101.0
1092,2021-05-17 18:59:00,1.41257,1.41266,1.41252,1.41263,51.0
1093,2021-05-17 19:00:00,1.41264,1.41265,1.41251,1.41265,96.0
1094,2021-05-17 19:01:00,1.41267,1.41282,1.41266,1.41282,94.0
1095,2021-05-17 19:02:00,1.41282,1.413,1.41282,1.41282,82.0
1096,2021-05-17 19:03:00,1.41283,1.41285,1.41271,1.41272,69.0
1097,2021-05-17 19:04:00,1.41272,1.41284,1.41272,1.41284,69.0
1098,2021-05-17 19:05:00,1.41285,1.41292,1.41274,1.41291,57.0
1099,2021-05-17 19:06:00,1.41291,1.41292,1.41279,1.41283,68.0
1100,2021-05-17 19:07:00,1.41287,1.41294,1.41287,1.41293,58.0
1101,2021-05-17 19:08:00,1.41294,1.41302,1.41292,1.41302,73.0
1102,2021-05-17 19:09:00,1.41301,1.41312,1.41274,1.41287,111.0
1103,2021-05-17 19:10:00,1.41288,1.41291,1.41277,1.41281,76.0
1104,2021-05-17 19:11:00,1.41281,1.4129,1.41279,1.41283,62.0
1105,2021-05-17 19:12:00,1.41282,1.41302,1.4128,1.41301,61.0
1106,2021-05-17 19:13:00,1.41303,1.41308,1.41293,1.41302,97.0
1107,2021-05-17 19:14:00,1.41302,1.41302,1.41289,1.41299,91.0
1108,2021-05-17 19:15:00,1.413,1.41319,1.41292,1.41317,126.0
1109,2021-05-17 19:16:00,1.41316,1.41333,1.41315,1.41333,99.0
1110,2021-05-17 19:17:00,1.41331,1.41342,1.41331,1.41341,76.0
1111,2021-05-17 19:18:00,1.4134,1.41345,1.41337,1.41339,91.0
1112,2021-05-17 19:19:00,1.41338,1.41339,1.41321,1.41326,72.0
1113,2021-05-17 19:20:00,1.41324,1.41326,1.41321,1.41322,49.0
1114,2021-05-17 19:21:00,1.41324,1.41324,1.4131,1.41312,29.0
1115,2021-05-17 19:22:00,1.41313,1.41313,1.41306,1.41306,17.0
1116,2021-05-17 19:23:00,1.41307,1.41312,1.41305,1.41311,24.0
1117,2021-05-17 19:24:00,1.41311,1.41312,1.41308,1.4131,36.0
1118,2021-05-17 19:25:00,1.41311,1.41321,1.4131,1.4132,42.0
1119,2021-05-17 19:26:00,1.41321,1.41322,1.41315,1.41319,64.0
1120,2021-05-17 19:27:00,1.4132,1.41321,1.41313,1.41315,42.0
1121,2021-05-17 19:28:00,1.41315,1.41324,1.41312,1.41313,38.0
1122,2021-05-17 19:29:00,1.41316,1.41322,1.41316,1.41321,27.0
1123,2021-05-17 19:30:00,1.41322,1.41324,1.4132,1.41322,43.0
1124,2021-05-17 19:31:00,1.41322,1.41322,1.4132,1.41322,31.0
1125,2021-05-17 19:32:00,1.41322,1.41328,1.41313,1.41321,50.0
1126,2021-05-17 19:33:00,1.4132,1.41321,1.4132,1.4132,39.0
1127,2021-05-17 19:34:00,1.41321,1.41333,1.4132,1.41331,66.0
1128,2021-05-17 19:35:00,1.41332,1.4134,1.4133,1.41332,78.0
1129,2021-05-17 19:36:00,1.4133,1.41336,1.41328,1.41331,71.0
1130,2021-05-17 19:37:00,1.41331,1.41335,1.41331,1.41334,64.0
1131,2021-05-17 19:38:00,1.41334,1.41347,1.41334,1.41336,54.0
1132,2021-05-17 19:39:00,1.41336,1.41353,1.41336,1.41353,75.0
1133,2021-05-17 19:40:00,1.41353,1.4137,1.41353,1.4136,45.0
1134,2021-05-17 19:41:00,1.41361,1.41363,1.41359,1.41361,44.0
1135,2021-05-17 19:42:00,1.41362,1.41362,1.41359,1.4136,25.0
1136,2021-05-17 19:43:00,1.41361,1.41361,1.41337,1.41342,61.0
1137,2021-05-17 19:44:00,1.41341,1.41355,1.41341,1.41351,68.0
1138,2021-05-17 19:45:00,1.41351,1.41351,1.4134,1.41348,79.0
1139,2021-05-17 19:46:00,1.41348,1.41359,1.41348,1.41358,56.0
1140,2021-05-17 19:47:00,1.41359,1.41359,1.41344,1.41349,42.0
1141,2021-05-17 19:48:00,1.4135,1.41362,1.41349,1.4136,70.0
1142,2021-05-17 19:49:00,1.41358,1.41365,1.41356,1.41356,49.0
1143,2021-05-17 19:50:00,1.41358,1.4137,1.41358,1.41365,50.0
1144,2021-05-17 19:51:00,1.41365,1.41366,1.4136,1.41362,51.0
1145,2021-05-17 19:52:00,1.41362,1.41381,1.41362,1.41376,37.0
1146,2021-05-17 19:53:00,1.41373,1.41374,1.41368,1.41368,26.0
1147,2021-05-17 19:54:00,1.41366,1.41376,1.41366,1.41375,35.0
1148,2021-05-17 19:55:00,1.41374,1.41389,1.41374,1.41383,48.0
1149,2021-05-17 19:56:00,1.41384,1.41384,1.4138,1.41382,40.0
1150,2021-05-17 19:57:00,1.41382,1.41384,1.41365,1.41369,40.0
1151,2021-05-17 19:58:00,1.41369,1.41379,1.41369,1.41369,39.0
1152,2021-05-17 19:59:00,1.4137,1.414,1.41369,1.41392,53.0
1153,2021-05-17 20:00:00,1.41391,1.41424,1.4139,1.4142,47.0
1154,2021-05-17 20:01:00,1.41421,1.41422,1.4141,1.41422,36.0
1155,2021-05-17 20:02:00,1.41419,1.41437,1.41412,1.41426,53.0
1156,2021-05-17 20:03:00,1.41426,1.41431,1.41409,1.41411,54.0
1157,2021-05-17 20:04:00,1.4141,1.41416,1.41409,1.41412,59.0
1158,2021-05-17 20:05:00,1.41409,1.41422,1.41409,1.4142,41.0
1159,2021-05-17 20:06:00,1.41418,1.41422,1.41418,1.41421,40.0
1160,2021-05-17 20:07:00,1.4142,1.41421,1.41411,1.41412,50.0
1161,2021-05-17 20:08:00,1.41411,1.41424,1.4141,1.41422,53.0
1162,2021-05-17 20:09:00,1.41423,1.41424,1.41403,1.4141,48.0
1163,2021-05-17 20:10:00,1.41411,1.41412,1.41383,1.41384,41.0
1164,2021-05-17 20:11:00,1.41387,1.41401,1.41382,1.41401,63.0
1165,2021-05-17 20:12:00,1.41402,1.41412,1.41402,1.41412,22.0
1166,2021-05-17 20:13:00,1.41413,1.41413,1.41407,1.4141,18.0
1167,2021-05-17 20:14:00,1.41411,1.41412,1.41408,1.41412,29.0
1168,2021-05-17 20:15:00,1.41411,1.41412,1.41404,1.41408,63.0
1169,2021-05-17 20:16:00,1.41409,1.41411,1.41402,1.41403,45.0
1170,2021-05-17 20:17:00,1.41402,1.41403,1.41394,1.41398,31.0
1171,2021-05-17 20:18:00,1.414,1.41402,1.41394,1.41394,25.0
1172,2021-05-17 20:19:00,1.41392,1.41392,1.41369,1.4137,52.0
1173,2021-05-17 20:20:00,1.4137,1.41398,1.4137,1.41389,63.0
1174,2021-05-17 20:21:00,1.41389,1.41389,1.41367,1.4137,54.0
1175,2021-05-17 20:22:00,1.41371,1.41382,1.41353,1.41361,32.0
1176,2021-05-17 20:23:00,1.4136,1.41374,1.41359,1.41372,43.0
1177,2021-05-17 20:24:00,1.41372,1.41372,1.4136,1.41364,44.0
1178,2021-05-17 20:25:00,1.41366,1.41397,1.41366,1.41384,62.0
1179,2021-05-17 20:26:00,1.41383,1.41391,1.41381,1.4139,62.0
1180,2021-05-17 20:27:00,1.4139,1.41402,1.4139,1.41402,31.0
1181,2021-05-17 20:28:00,1.41403,1.41412,1.41402,1.41411,27.0
1182,2021-05-17 20:29:00,1.4141,1.41412,1.414,1.41412,49.0
1183,2021-05-17 20:30:00,1.41412,1.41421,1.41408,1.41408,72.0
1184,2021-05-17 20:31:00,1.41408,1.41409,1.41399,1.414,40.0
1185,2021-05-17 20:32:00,1.41401,1.41411,1.414,1.41409,40.0
1186,2021-05-17 20:33:00,1.41409,1.41412,1.41399,1.41399,63.0
1187,2021-05-17 20:34:00,1.41399,1.4141,1.41399,1.41403,70.0
1188,2021-05-17 20:35:00,1.41401,1.41404,1.414,1.41403,36.0
1189,2021-05-17 20:36:00,1.41403,1.41404,1.41401,1.41401,65.0
1190,2021-05-17 20:37:00,1.41401,1.41404,1.41391,1.41402,72.0
1191,2021-05-17 20:38:00,1.41401,1.41413,1.414,1.41407,60.0
1192,2021-05-17 20:39:00,1.41404,1.41404,1.41399,1.41401,53.0
1193,2021-05-17 20:40:00,1.414,1.41401,1.41385,1.4139,59.0
1194,2021-05-17 20:41:00,1.4139,1.4139,1.41356,1.4136,78.0
1195,2021-05-17 20:42:00,1.41359,1.41374,1.41358,1.41371,97.0
1196,2021-05-17 20:43:00,1.41374,1.41393,1.41372,1.41389,70.0
1197,2021-05-17 20:44:00,1.41389,1.41393,1.4138,1.41381,57.0
1198,2021-05-17 20:45:00,1.41381,1.41398,1.4138,1.41397,73.0
1199,2021-05-17 20:46:00,1.41399,1.41419,1.41399,1.41419,48.0
1200,2021-05-17 20:47:00,1.41418,1.41418,1.4139,1.41392,75.0
1201,2021-05-17 20:48:00,1.41392,1.41406,1.41391,1.414,59.0
1202,2021-05-17 20:49:00,1.41402,1.41413,1.41402,1.41406,83.0
1203,2021-05-17 20:50:00,1.41406,1.41406,1.41391,1.414,55.0
1204,2021-05-17 20:51:00,1.414,1.41405,1.41394,1.414,73.0
1205,2021-05-17 20:52:00,1.41397,1.41402,1.41392,1.41402,47.0
1206,2021-05-17 20:53:00,1.41401,1.41402,1.41386,1.41389,32.0
1207,2021-05-17 20:54:00,1.41389,1.41401,1.41389,1.41399,55.0
1208,2021-05-17 20:55:00,1.414,1.41406,1.41394,1.41406,50.0
1209,2021-05-17 20:56:00,1.4141,1.41418,1.41406,1.41411,97.0
1210,2021-05-17 20:57:00,1.41418,1.41424,1.4141,1.4141,64.0
1211,2021-05-17 20:58:00,1.4141,1.41418,1.4141,1.41415,53.0
1212,2021-05-17 20:59:00,1.41413,1.41415,1.41409,1.4141,60.0
1213,2021-05-17 21:00:00,1.4141,1.41415,1.41404,1.41411,79.0
1214,2021-05-17 21:01:00,1.41411,1.41435,1.41411,1.41422,73.0
1215,2021-05-17 21:02:00,1.41421,1.41436,1.4142,1.41433,102.0
1216,2021-05-17 21:03:00,1.41434,1.41442,1.41434,1.41441,42.0
1217,2021-05-17 21:04:00,1.41439,1.41445,1.41439,1.41441,39.0
1218,2021-05-17 21:05:00,1.4144,1.41442,1.4143,1.41442,37.0
1219,2021-05-17 21:06:00,1.41441,1.41447,1.41438,1.4144,52.0
1220,2021-05-17 21:07:00,1.41438,1.41442,1.41438,1.41442,27.0
1221,2021-05-17 21:08:00,1.41443,1.41443,1.41433,1.41434,38.0
1222,2021-05-17 21:09:00,1.41433,1.41442,1.41431,1.41441,24.0
1223,2021-05-17 21:10:00,1.41442,1.41448,1.41441,1.41448,14.0
1224,2021-05-17 21:11:00,1.41451,1.41453,1.41449,1.41452,34.0
1225,2021-05-17 21:12:00,1.41452,1.41453,1.41449,1.4145,27.0
1226,2021-05-17 21:13:00,1.41451,1.41452,1.41442,1.41442,37.0
1227,2021-05-17 21:14:00,1.41442,1.41442,1.41437,1.41438,23.0
1228,2021-05-17 21:15:00,1.41439,1.41444,1.41438,1.41442,31.0
1229,2021-05-17 21:16:00,1.4144,1.41441,1.41429,1.4143,47.0
1230,2021-05-17 21:17:00,1.41428,1.41432,1.41428,1.41431,7.0
1231,2021-05-17 21:18:00,1.4143,1.41432,1.4143,1.41432,11.0
1232,2021-05-17 21:19:00,1.41433,1.41433,1.41431,1.41431,15.0
1233,2021-05-17 21:20:00,1.4143,1.41446,1.4143,1.41446,32.0
1234,2021-05-17 21:21:00,1.41454,1.41465,1.41445,1.41445,38.0
1235,2021-05-17 21:22:00,1.41445,1.41445,1.41433,1.41433,35.0
1236,2021-05-17 21:23:00,1.41434,1.41442,1.41429,1.41429,29.0
1237,2021-05-17 21:24:00,1.41429,1.41432,1.41428,1.41432,30.0
1238,2021-05-17 21:25:00,1.41433,1.41442,1.41433,1.41441,33.0
1239,2021-05-17 21:26:00,1.4144,1.41441,1.41439,1.41441,31.0
1240,2021-05-17 21:27:00,1.41439,1.41444,1.41439,1.41444,16.0
1241,2021-05-17 21:28:00,1.41443,1.41446,1.41434,1.41441,21.0
1242,2021-05-17 21:29:00,1.4144,1.41446,1.4144,1.41442,7.0
1243,2021-05-17 21:30:00,1.41443,1.41453,1.41443,1.41453,11.0
1244,2021-05-17 21:31:00,1.41453,1.4147,1.41453,1.41469,28.0
1245,2021-05-17 21:32:00,1.41469,1.4147,1.4145,1.4145,35.0
1246,2021-05-17 21:33:00,1.4145,1.4145,1.41436,1.41438,19.0
1247,2021-05-17 21:34:00,1.41439,1.41441,1.41436,1.41439,23.0
1248,2021-05-17 21:35:00,1.41439,1.41442,1.41438,1.41442,22.0
1249,2021-05-17 21:36:00,1.41441,1.41442,1.41441,1.41441,35.0
1250,2021-05-17 21:37:00,1.41441,1.41442,1.4144,1.41442,16.0
1251,2021-05-17 21:38:00,1.41443,1.41446,1.41441,1.41446,13.0
1252,2021-05-17 21:39:00,1.41439,1.41439,1.41426,1.41426,26.0
1253,2021-05-17 21:40:00,1.41426,1.41431,1.41426,1.41431,29.0
1254,2021-05-17 21:41:00,1.41439,1.41445,1.41427,1.41429,34.0
1255,2021-05-17 21:42:00,1.4143,1.41437,1.41421,1.41421,35.0
1256,2021-05-17 21:43:00,1.41421,1.41431,1.4142,1.4142,44.0
1257,2021-05-17 21:44:00,1.4142,1.41432,1.4142,1.41429,59.0
1258,2021-05-17 21:45:00,1.41432,1.41432,1.41419,1.41419,47.0
1259,2021-05-17 21:46:00,1.41419,1.41431,1.41419,1.41428,40.0
1260,2021-05-17 21:47:00,1.41428,1.41432,1.41426,1.41431,57.0
1261,2021-05-17 21:48:00,1.41432,1.41432,1.41421,1.41427,23.0
1262,2021-05-17 21:49:00,1.4143,1.41432,1.41427,1.41432,20.0
1263,2021-05-17 21:50:00,1.41431,1.41436,1.41429,1.41433,25.0
1264,2021-05-17 21:51:00,1.41433,1.41454,1.41433,1.41452,23.0
1265,2021-05-17 21:52:00,1.4145,1.41452,1.41444,1.41448,31.0
1266,2021-05-17 21:53:00,1.41447,1.41452,1.4144,1.41451,54.0
1267,2021-05-17 21:54:00,1.41452,1.41452,1.4145,1.4145,13.0
1268,2021-05-17 21:55:00,1.41449,1.4145,1.41429,1.41429,33.0
1269,2021-05-17 21:56:00,1.4143,1.4143,1.41418,1.41418,56.0
1270,2021-05-17 21:57:00,1.41418,1.41425,1.41415,1.41424,61.0
1271,2021-05-17 21:58:00,1.41423,1.4144,1.41423,1.4144,54.0
1272,2021-05-17 21:59:00,1.41439,1.4145,1.41432,1.41448,68.0
1273,2021-05-17 22:00:00,1.41449,1.41449,1.41424,1.41438,35.0
1274,2021-05-17 22:01:00,1.41438,1.41441,1.41438,1.4144,12.0
1275,2021-05-17 22:02:00,1.4144,1.4145,1.41433,1.41435,47.0
1276,2021-05-17 22:03:00,1.41437,1.4144,1.41432,1.4144,9.0
1277,2021-05-17 22:04:00,1.4144,1.4144,1.41431,1.41431,35.0
1278,2021-05-17 22:05:00,1.41429,1.41437,1.41429,1.41432,20.0
1279,2021-05-17 22:06:00,1.41433,1.41435,1.4143,1.41434,52.0
