datetime,open,high,low,close
2021-04-05 08:39:00,0.76116,0.76121,0.76114,0.7612
2021-04-05 08:40:00,0.7612,0.76121,0.7612,0.7612
2021-04-05 08:41:00,0.7612,0.76136,0.7612,0.76133
2021-04-05 08:42:00,0.76131,0.76131,0.76119,0.76121
2021-04-05 08:43:00,0.76121,0.76122,0.76116,0.76121
2021-04-05 08:44:00,0.7612,0.7612,0.76114,0.76116
2021-04-05 08:45:00,0.76116,0.76131,0.76112,0.76131
2021-04-05 08:46:00,0.76131,0.76131,0.76119,0.76121
2021-04-05 08:47:00,0.76121,0.76121,0.76115,0.76116
2021-04-05 08:48:00,0.76116,0.7612,0.76108,0.76109
2021-04-05 08:49:00,0.76109,0.76109,0.76105,0.76106
2021-04-05 08:50:00,0.76106,0.76121,0.76106,0.76117
2021-04-05 08:51:00,0.76116,0.76116,0.76112,0.76116
2021-04-05 08:52:00,0.76116,0.76117,0.76116,0.76117
2021-04-05 08:53:00,0.76116,0.7612,0.76101,0.76105
2021-04-05 08:54:00,0.76105,0.76107,0.76104,0.76104
2021-04-05 08:55:00,0.76104,0.76105,0.76077,0.76083
2021-04-05 08:56:00,0.76083,0.76091,0.76048,0.76066
2021-04-05 08:57:00,0.76067,0.76068,0.76055,0.76055
2021-04-05 08:58:00,0.76055,0.76061,0.76052,0.76059
2021-04-05 08:59:00,0.76059,0.76059,0.76045,0.76046
2021-04-05 09:00:00,0.76046,0.76056,0.7604,0.76044
2021-04-05 09:01:00,0.76044,0.76045,0.7603,0.76041
2021-04-05 09:02:00,0.76041,0.76044,0.7603,0.7603
2021-04-05 09:03:00,0.7603,0.76035,0.7603,0.76034
2021-04-05 09:04:00,0.76035,0.76041,0.76029,0.7604
2021-04-05 09:05:00,0.76041,0.76045,0.76035,0.7604
2021-04-05 09:06:00,0.7604,0.76041,0.76025,0.76035
2021-04-05 09:07:00,0.76035,0.7604,0.76034,0.76036
2021-04-05 09:08:00,0.76036,0.76037,0.76015,0.76015
2021-04-05 09:09:00,0.76016,0.76017,0.76004,0.76011
2021-04-05 09:10:00,0.76011,0.76015,0.76008,0.76008
2021-04-05 09:11:00,0.76008,0.76025,0.76008,0.76024
2021-04-05 09:12:00,0.76024,0.76026,0.76019,0.76026
2021-04-05 09:13:00,0.76027,0.76032,0.76027,0.7603
2021-04-05 09:14:00,0.76031,0.76036,0.76031,0.76036
2021-04-05 09:15:00,0.76036,0.76045,0.76036,0.76042
2021-04-05 09:16:00,0.76043,0.76045,0.76027,0.76033
2021-04-05 09:17:00,0.76033,0.76037,0.7603,0.76036
2021-04-05 09:18:00,0.76037,0.76068,0.76037,0.76062
2021-04-05 09:19:00,0.76062,0.76065,0.76046,0.76048
2021-04-05 09:20:00,0.76048,0.7606,0.76047,0.76057
2021-04-05 09:21:00,0.76055,0.76056,0.76044,0.76051
2021-04-05 09:22:00,0.76051,0.7606,0.76043,0.76044
2021-04-05 09:23:00,0.76043,0.76052,0.76043,0.76051
2021-04-05 09:24:00,0.76051,0.76051,0.76046,0.76046
2021-04-05 09:25:00,0.76046,0.76058,0.76046,0.76057
2021-04-05 09:26:00,0.76057,0.76061,0.76054,0.76056
2021-04-05 09:27:00,0.76055,0.76057,0.76047,0.76056
2021-04-05 09:28:00,0.76056,0.76057,0.76048,0.76056
2021-04-05 09:29:00,0.76057,0.76067,0.7605,0.7605
2021-04-05 09:30:00,0.76049,0.7605,0.76038,0.76041
2021-04-05 09:31:00,0.76041,0.76046,0.76041,0.76046
2021-04-05 09:32:00,0.76049,0.76052,0.76046,0.76046
2021-04-05 09:33:00,0.76048,0.7605,0.76047,0.76047
2021-04-05 09:34:00,0.76048,0.76069,0.76046,0.76056
2021-04-05 09:35:00,0.76055,0.76055,0.76048,0.7605
2021-04-05 09:36:00,0.76051,0.76056,0.7605,0.76056
2021-04-05 09:37:00,0.76057,0.76066,0.76056,0.76056
2021-04-05 09:38:00,0.76056,0.76057,0.76056,0.76057
2021-04-05 09:39:00,0.76058,0.7606,0.76058,0.7606
2021-04-05 09:40:00,0.7606,0.76067,0.76059,0.76059
2021-04-05 09:41:00,0.7606,0.7606,0.76055,0.76057
2021-04-05 09:42:00,0.76056,0.76067,0.76055,0.76062
2021-04-05 09:43:00,0.76062,0.76065,0.76051,0.76051
2021-04-05 09:44:00,0.76052,0.76062,0.76052,0.76062
2021-04-05 09:45:00,0.76062,0.76062,0.76051,0.76057
2021-04-05 09:46:00,0.76057,0.76064,0.76057,0.76063
2021-04-05 09:47:00,0.76062,0.76075,0.76062,0.76067
2021-04-05 09:48:00,0.76067,0.76069,0.76049,0.76051
2021-04-05 09:49:00,0.76052,0.76057,0.76051,0.76053
2021-04-05 09:50:00,0.76053,0.76064,0.76042,0.76064
2021-04-05 09:51:00,0.76063,0.76063,0.76047,0.76048
2021-04-05 09:52:00,0.76049,0.76065,0.76049,0.76064
2021-04-05 09:53:00,0.76065,0.76066,0.76057,0.76061
2021-04-05 09:54:00,0.76061,0.76061,0.76055,0.76056
2021-04-05 09:55:00,0.76055,0.76064,0.76052,0.76052
2021-04-05 09:56:00,0.76053,0.76058,0.76052,0.76058
2021-04-05 09:57:00,0.76059,0.7606,0.76048,0.76048
2021-04-05 09:58:00,0.76048,0.76056,0.76042,0.76043
2021-04-05 09:59:00,0.76044,0.76052,0.76042,0.76052
2021-04-05 10:00:00,0.76052,0.76052,0.76027,0.76028
2021-04-05 10:01:00,0.76026,0.76032,0.76005,0.76006
2021-04-05 10:02:00,0.76005,0.76006,0.75988,0.75994
2021-04-05 10:03:00,0.75994,0.75996,0.75984,0.7599
2021-04-05 10:04:00,0.75993,0.76001,0.75992,0.76001
2021-04-05 10:05:00,0.76,0.76001,0.75989,0.76001
2021-04-05 10:06:00,0.76001,0.76028,0.76001,0.76028
2021-04-05 10:07:00,0.76028,0.76058,0.76028,0.76058
2021-04-05 10:08:00,0.76058,0.76062,0.76047,0.76048
2021-04-05 10:09:00,0.76048,0.76054,0.76046,0.76046
2021-04-05 10:10:00,0.76046,0.76046,0.76029,0.76029
2021-04-05 10:11:00,0.76029,0.7603,0.76017,0.76027
2021-04-05 10:12:00,0.76028,0.76041,0.76028,0.76035
2021-04-05 10:13:00,0.76035,0.76035,0.76026,0.7603
2021-04-05 10:14:00,0.76029,0.76031,0.76022,0.76031
2021-04-05 10:15:00,0.7603,0.76032,0.76019,0.7602
2021-04-05 10:16:00,0.76021,0.76034,0.76013,0.76017
2021-04-05 10:17:00,0.76017,0.76019,0.76013,0.76018
2021-04-05 10:18:00,0.76019,0.76034,0.76019,0.76032
2021-04-05 10:19:00,0.76033,0.76034,0.76029,0.7603
2021-04-05 10:20:00,0.76031,0.76037,0.7603,0.76031
2021-04-05 10:21:00,0.76032,0.76035,0.76031,0.76035
2021-04-05 10:22:00,0.76035,0.76046,0.76034,0.76046
2021-04-05 10:23:00,0.76047,0.76055,0.76047,0.76054
2021-04-05 10:24:00,0.76054,0.76061,0.76051,0.76059
2021-04-05 10:25:00,0.7606,0.76061,0.76052,0.76052
2021-04-05 10:26:00,0.76051,0.76058,0.76051,0.76056
2021-04-05 10:27:00,0.76056,0.76057,0.76054,0.76055
2021-04-05 10:28:00,0.76055,0.76068,0.76055,0.76065
2021-04-05 10:29:00,0.76066,0.76101,0.76066,0.76097
2021-04-05 10:30:00,0.76097,0.76105,0.76075,0.76076
2021-04-05 10:31:00,0.76075,0.76086,0.76075,0.7608
2021-04-05 10:32:00,0.76078,0.76094,0.76077,0.76094
2021-04-05 10:33:00,0.76093,0.76095,0.76083,0.76083
2021-04-05 10:34:00,0.76083,0.76111,0.76083,0.7611
2021-04-05 10:35:00,0.76109,0.76116,0.76099,0.76103
2021-04-05 10:36:00,0.76104,0.76117,0.76103,0.76106
2021-04-05 10:37:00,0.76107,0.76112,0.76102,0.76106
2021-04-05 10:38:00,0.76105,0.76107,0.76099,0.76104
2021-04-05 10:39:00,0.76105,0.76114,0.76104,0.76113
2021-04-05 10:40:00,0.76113,0.76114,0.76103,0.76114
2021-04-05 10:41:00,0.76114,0.76116,0.76102,0.76102
2021-04-05 10:42:00,0.76102,0.76117,0.76102,0.76112
2021-04-05 10:43:00,0.76112,0.76112,0.76103,0.76104
2021-04-05 10:44:00,0.76105,0.76116,0.76104,0.76111
2021-04-05 10:45:00,0.76111,0.76115,0.76109,0.7611
2021-04-05 10:46:00,0.7611,0.76115,0.76106,0.76107
2021-04-05 10:47:00,0.7611,0.76112,0.76092,0.76094
2021-04-05 10:48:00,0.76094,0.76097,0.76086,0.76092
2021-04-05 10:49:00,0.76092,0.76096,0.76086,0.76088
2021-04-05 10:50:00,0.76088,0.76092,0.76085,0.76085
2021-04-05 10:51:00,0.76085,0.76113,0.76082,0.76113
2021-04-05 10:52:00,0.76116,0.76127,0.7611,0.76121
2021-04-05 10:53:00,0.76121,0.7613,0.76117,0.7613
2021-04-05 10:54:00,0.7613,0.76133,0.76129,0.76131
2021-04-05 10:55:00,0.76132,0.76132,0.76121,0.76122
2021-04-05 10:56:00,0.76121,0.76141,0.76121,0.76137
2021-04-05 10:57:00,0.76136,0.76136,0.76131,0.76132
2021-04-05 10:58:00,0.76132,0.76141,0.76131,0.76138
2021-04-05 10:59:00,0.76139,0.76146,0.76138,0.76145
2021-04-05 11:00:00,0.76145,0.76146,0.76134,0.76136
2021-04-05 11:01:00,0.76135,0.76146,0.76135,0.76145
2021-04-05 11:02:00,0.76146,0.7615,0.7614,0.76149
2021-04-05 11:03:00,0.76148,0.76152,0.76146,0.76152
2021-04-05 11:04:00,0.76151,0.76162,0.76151,0.76162
2021-04-05 11:05:00,0.76163,0.76183,0.76163,0.76182
2021-04-05 11:06:00,0.7618,0.76189,0.76172,0.76189
2021-04-05 11:07:00,0.7619,0.76204,0.76189,0.76196
2021-04-05 11:08:00,0.76195,0.76195,0.76181,0.76182
2021-04-05 11:09:00,0.76182,0.76184,0.76173,0.76184
2021-04-05 11:10:00,0.76184,0.76196,0.76184,0.76194
2021-04-05 11:11:00,0.76193,0.76196,0.7619,0.76191
2021-04-05 11:12:00,0.7619,0.76212,0.76186,0.76202
2021-04-05 11:13:00,0.76201,0.76202,0.76189,0.762
2021-04-05 11:14:00,0.762,0.76212,0.76197,0.76202
2021-04-05 11:15:00,0.76203,0.76205,0.76196,0.76205
2021-04-05 11:16:00,0.76205,0.76214,0.76205,0.76205
2021-04-05 11:17:00,0.76207,0.76207,0.76199,0.76203
2021-04-05 11:18:00,0.76202,0.7623,0.76202,0.76225
2021-04-05 11:19:00,0.76224,0.76235,0.76218,0.76234
2021-04-05 11:20:00,0.76233,0.76236,0.76223,0.76224
2021-04-05 11:21:00,0.76224,0.76231,0.76224,0.76226
2021-04-05 11:22:00,0.76226,0.76233,0.76215,0.76224
2021-04-05 11:23:00,0.76226,0.76226,0.76212,0.76221
2021-04-05 11:24:00,0.7622,0.76221,0.76212,0.76214
2021-04-05 11:25:00,0.76213,0.76222,0.76205,0.7622
2021-04-05 11:26:00,0.7622,0.76235,0.7621,0.7621
2021-04-05 11:27:00,0.76211,0.76221,0.76206,0.76211
2021-04-05 11:28:00,0.7621,0.76218,0.76208,0.76215
2021-04-05 11:29:00,0.76215,0.76226,0.76215,0.76223
2021-04-05 11:30:00,0.76224,0.76236,0.76223,0.76223
2021-04-05 11:31:00,0.76224,0.7623,0.7622,0.76222
2021-04-05 11:32:00,0.76221,0.76231,0.76221,0.76229
2021-04-05 11:33:00,0.76228,0.76242,0.7622,0.76241
2021-04-05 11:34:00,0.76241,0.76253,0.76237,0.7625
2021-04-05 11:35:00,0.76249,0.7625,0.76238,0.76246
2021-04-05 11:36:00,0.76246,0.76249,0.76233,0.76236
2021-04-05 11:37:00,0.76235,0.76235,0.7622,0.7622
2021-04-05 11:38:00,0.76222,0.76229,0.76218,0.76219
2021-04-05 11:39:00,0.76221,0.76223,0.76212,0.76216
2021-04-05 11:40:00,0.76216,0.76221,0.76215,0.76217
2021-04-05 11:41:00,0.76217,0.76217,0.76202,0.76205
2021-04-05 11:42:00,0.76205,0.76222,0.76203,0.7622
2021-04-05 11:43:00,0.76219,0.76232,0.76219,0.76232
2021-04-05 11:44:00,0.76231,0.76236,0.76228,0.76231
2021-04-05 11:45:00,0.76231,0.76233,0.76222,0.76222
2021-04-05 11:46:00,0.76223,0.76229,0.7621,0.76216
2021-04-05 11:47:00,0.76215,0.76222,0.76213,0.76218
2021-04-05 11:48:00,0.76219,0.76234,0.76219,0.76228
2021-04-05 11:49:00,0.76229,0.76235,0.76226,0.76235
2021-04-05 11:50:00,0.76235,0.76241,0.76227,0.76231
2021-04-05 11:51:00,0.7623,0.76235,0.76217,0.7622
2021-04-05 11:52:00,0.76222,0.76226,0.76217,0.76217
2021-04-05 11:53:00,0.76218,0.76222,0.76212,0.76222
2021-04-05 11:54:00,0.76222,0.76231,0.7622,0.76229
2021-04-05 11:55:00,0.76229,0.76233,0.76216,0.76216
2021-04-05 11:56:00,0.76216,0.76232,0.76216,0.76226
2021-04-05 11:57:00,0.76227,0.76232,0.7622,0.76226
2021-04-05 11:58:00,0.76229,0.76235,0.76229,0.76229
2021-04-05 11:59:00,0.76229,0.76241,0.76229,0.76231
2021-04-05 12:00:00,0.76231,0.76232,0.76212,0.76215
2021-04-05 12:01:00,0.76215,0.76229,0.76215,0.76225
2021-04-05 12:02:00,0.76225,0.76235,0.7622,0.76222
2021-04-05 12:03:00,0.76223,0.76228,0.76219,0.76219
2021-04-05 12:04:00,0.76218,0.76227,0.76217,0.76225
2021-04-05 12:05:00,0.76224,0.76234,0.76223,0.76233
2021-04-05 12:06:00,0.76232,0.76232,0.76222,0.76222
2021-04-05 12:07:00,0.76223,0.76228,0.76217,0.76217
2021-04-05 12:08:00,0.76217,0.76219,0.76211,0.76213
2021-04-05 12:09:00,0.76212,0.76217,0.76212,0.76213
2021-04-05 12:10:00,0.76214,0.7622,0.76214,0.76217
2021-04-05 12:11:00,0.76215,0.76215,0.76202,0.76203
2021-04-05 12:12:00,0.76204,0.76205,0.76198,0.76198
2021-04-05 12:13:00,0.76197,0.76211,0.76197,0.76211
2021-04-05 12:14:00,0.76212,0.76219,0.76211,0.76216
2021-04-05 12:15:00,0.76219,0.76228,0.76214,0.76215
2021-04-05 12:16:00,0.76216,0.76219,0.76212,0.76219
2021-04-05 12:17:00,0.76219,0.76221,0.76218,0.76218
2021-04-05 12:18:00,0.76218,0.76218,0.76206,0.76206
2021-04-05 12:19:00,0.76207,0.76211,0.76205,0.76209
2021-04-05 12:20:00,0.76209,0.76228,0.76209,0.76223
2021-04-05 12:21:00,0.76224,0.76229,0.76213,0.76213
2021-04-05 12:22:00,0.76213,0.76213,0.76202,0.76202
2021-04-05 12:23:00,0.76205,0.76207,0.76197,0.76204
2021-04-05 12:24:00,0.76203,0.76203,0.76194,0.76199
2021-04-05 12:25:00,0.76198,0.762,0.76189,0.76193
2021-04-05 12:26:00,0.76194,0.76197,0.76186,0.76189
2021-04-05 12:27:00,0.76189,0.76203,0.76189,0.76195
2021-04-05 12:28:00,0.76195,0.762,0.76192,0.76193
2021-04-05 12:29:00,0.76192,0.76195,0.76185,0.76186
2021-04-05 12:30:00,0.76189,0.76202,0.76189,0.76195
2021-04-05 12:31:00,0.76195,0.76199,0.76195,0.76197
2021-04-05 12:32:00,0.76198,0.76203,0.76188,0.76197
2021-04-05 12:33:00,0.76196,0.76203,0.76191,0.76195
2021-04-05 12:34:00,0.76195,0.76203,0.76195,0.76202
2021-04-05 12:35:00,0.76203,0.76203,0.76198,0.76202
2021-04-05 12:36:00,0.76203,0.76211,0.76202,0.76211
2021-04-05 12:37:00,0.7621,0.76211,0.76202,0.76202
2021-04-05 12:38:00,0.76203,0.76209,0.76203,0.76209
2021-04-05 12:39:00,0.76213,0.76216,0.76203,0.76206
2021-04-05 12:40:00,0.76205,0.76209,0.76202,0.76203
2021-04-05 12:41:00,0.76202,0.76205,0.76194,0.76199
2021-04-05 12:42:00,0.762,0.76204,0.76196,0.76204
2021-04-05 12:43:00,0.76204,0.76209,0.76203,0.76204
2021-04-05 12:44:00,0.76205,0.76206,0.76199,0.76204
2021-04-05 12:45:00,0.76207,0.76209,0.76193,0.76194
2021-04-05 12:46:00,0.76193,0.76194,0.76184,0.76184
2021-04-05 12:47:00,0.76185,0.76185,0.76178,0.76183
2021-04-05 12:48:00,0.76184,0.76185,0.76182,0.76185
2021-04-05 12:49:00,0.76184,0.76191,0.76184,0.76187
2021-04-05 12:50:00,0.7619,0.76206,0.76189,0.76199
2021-04-05 12:51:00,0.762,0.76201,0.76193,0.76194
2021-04-05 12:52:00,0.76194,0.76194,0.7619,0.76193
2021-04-05 12:53:00,0.76192,0.76198,0.76192,0.76198
2021-04-05 12:54:00,0.76198,0.76199,0.76194,0.76195
2021-04-05 12:55:00,0.76195,0.76201,0.7619,0.76191
2021-04-05 12:56:00,0.7619,0.76197,0.7619,0.76194
2021-04-05 12:57:00,0.76195,0.76196,0.76189,0.7619
2021-04-05 12:58:00,0.7619,0.7619,0.76185,0.76188
2021-04-05 12:59:00,0.76188,0.76194,0.76187,0.76192
2021-04-05 13:00:00,0.76195,0.76195,0.7619,0.76193
2021-04-05 13:01:00,0.76193,0.76198,0.76186,0.76186
2021-04-05 13:02:00,0.76186,0.76189,0.76185,0.76186
2021-04-05 13:03:00,0.76184,0.76185,0.76178,0.76178
2021-04-05 13:04:00,0.76178,0.76178,0.76167,0.76168
2021-04-05 13:05:00,0.76169,0.76177,0.76169,0.76177
2021-04-05 13:06:00,0.76177,0.7619,0.76177,0.76186
2021-04-05 13:07:00,0.76187,0.76188,0.76184,0.76185
2021-04-05 13:08:00,0.76187,0.76197,0.76187,0.76196
2021-04-05 13:09:00,0.76195,0.76203,0.76183,0.76184
2021-04-05 13:10:00,0.76185,0.76196,0.76182,0.76196
2021-04-05 13:11:00,0.76196,0.76197,0.76195,0.76195
2021-04-05 13:12:00,0.76195,0.76196,0.76184,0.76184
2021-04-05 13:13:00,0.76185,0.76192,0.76184,0.76192
2021-04-05 13:14:00,0.76196,0.76199,0.76194,0.76199
2021-04-05 13:15:00,0.76199,0.76209,0.76199,0.76206
2021-04-05 13:16:00,0.76206,0.76207,0.76201,0.76206
2021-04-05 13:17:00,0.76209,0.76218,0.76209,0.76217
2021-04-05 13:18:00,0.76216,0.76217,0.76215,0.76215
2021-04-05 13:19:00,0.76216,0.7622,0.76212,0.76218
2021-04-05 13:20:00,0.76217,0.76217,0.76211,0.76211
2021-04-05 13:21:00,0.76212,0.76212,0.7621,0.7621
2021-04-05 13:22:00,0.76209,0.7622,0.76204,0.76217
2021-04-05 13:23:00,0.76218,0.76227,0.76218,0.76221
2021-04-05 13:24:00,0.76221,0.76222,0.7622,0.76222
2021-04-05 13:25:00,0.76221,0.76227,0.76221,0.76226
2021-04-05 13:26:00,0.76226,0.76241,0.76226,0.76239
2021-04-05 13:27:00,0.76239,0.76245,0.76235,0.76244
2021-04-05 13:28:00,0.76245,0.76247,0.76242,0.76247
2021-04-05 13:29:00,0.7625,0.76253,0.76239,0.7624
2021-04-05 13:30:00,0.76242,0.76247,0.76231,0.76237
2021-04-05 13:31:00,0.76236,0.76242,0.76224,0.76227
2021-04-05 13:32:00,0.76226,0.76229,0.76222,0.76224
2021-04-05 13:33:00,0.76224,0.76227,0.76218,0.76219
2021-04-05 13:34:00,0.76218,0.7622,0.76215,0.76219
2021-04-05 13:35:00,0.7622,0.76229,0.7622,0.76223
2021-04-05 13:36:00,0.76223,0.76229,0.76222,0.76223
2021-04-05 13:37:00,0.76224,0.76224,0.76215,0.76221
2021-04-05 13:38:00,0.7622,0.76227,0.76218,0.76224
2021-04-05 13:39:00,0.76224,0.76229,0.76222,0.76229
2021-04-05 13:40:00,0.7623,0.76235,0.76228,0.76234
2021-04-05 13:41:00,0.76234,0.76235,0.76231,0.76235
2021-04-05 13:42:00,0.76236,0.76242,0.76235,0.7624
2021-04-05 13:43:00,0.7624,0.76242,0.7624,0.76241
2021-04-05 13:44:00,0.76241,0.76241,0.7623,0.76235
2021-04-05 13:45:00,0.76238,0.76241,0.76223,0.76226
2021-04-05 13:46:00,0.76226,0.76231,0.76222,0.7623
2021-04-05 13:47:00,0.76228,0.76235,0.76226,0.76231
2021-04-05 13:48:00,0.76231,0.76232,0.76221,0.76221
2021-04-05 13:49:00,0.7622,0.76223,0.76217,0.76222
2021-04-05 13:50:00,0.76223,0.76229,0.76219,0.76229
2021-04-05 13:51:00,0.76229,0.7623,0.7622,0.76229
2021-04-05 13:52:00,0.7623,0.7623,0.76218,0.76218
2021-04-05 13:53:00,0.76218,0.7623,0.76218,0.76229
2021-04-05 13:54:00,0.76228,0.76232,0.76224,0.76229
2021-04-05 13:55:00,0.76229,0.76231,0.76226,0.76226
2021-04-05 13:56:00,0.76229,0.76236,0.76229,0.7623
2021-04-05 13:57:00,0.76231,0.76239,0.7623,0.76235
2021-04-05 13:58:00,0.76236,0.76243,0.76234,0.7624
2021-04-05 13:59:00,0.7624,0.7624,0.76229,0.76229
2021-04-05 14:00:00,0.76232,0.76235,0.76227,0.76228
2021-04-05 14:01:00,0.76227,0.76228,0.76224,0.76224
2021-04-05 14:02:00,0.76223,0.7623,0.76223,0.7623
2021-04-05 14:03:00,0.76231,0.76235,0.76231,0.76234
2021-04-05 14:04:00,0.76235,0.76241,0.76235,0.76241
2021-04-05 14:05:00,0.76241,0.76242,0.76236,0.76236
2021-04-05 14:06:00,0.76237,0.7624,0.76224,0.76225
2021-04-05 14:07:00,0.76224,0.76232,0.76224,0.76231
2021-04-05 14:08:00,0.7623,0.76258,0.7623,0.76252
2021-04-05 14:09:00,0.76253,0.76257,0.76249,0.76249
2021-04-05 14:10:00,0.76248,0.76251,0.76248,0.7625
2021-04-05 14:11:00,0.76251,0.76276,0.7625,0.76271
2021-04-05 14:12:00,0.76271,0.76274,0.76265,0.7627
2021-04-05 14:13:00,0.7627,0.76271,0.76268,0.76268
2021-04-05 14:14:00,0.76268,0.76274,0.76267,0.76274
2021-04-05 14:15:00,0.76275,0.76276,0.76267,0.76267
2021-04-05 14:16:00,0.76267,0.76275,0.76263,0.76273
2021-04-05 14:17:00,0.76274,0.76275,0.76272,0.76272
2021-04-05 14:18:00,0.76273,0.76276,0.76272,0.76276
2021-04-05 14:19:00,0.76275,0.76288,0.76274,0.7628
2021-04-05 14:20:00,0.7628,0.76281,0.76273,0.76273
2021-04-05 14:21:00,0.76274,0.76276,0.76266,0.76266
2021-04-05 14:22:00,0.76266,0.76276,0.76264,0.76268
2021-04-05 14:23:00,0.76269,0.76282,0.76269,0.7628
2021-04-05 14:24:00,0.76281,0.76285,0.76266,0.76266
2021-04-05 14:25:00,0.76265,0.76267,0.76264,0.76266
2021-04-05 14:26:00,0.76265,0.76275,0.76264,0.76275
2021-04-05 14:27:00,0.76274,0.76276,0.76268,0.76268
2021-04-05 14:28:00,0.76269,0.76273,0.76257,0.76258
2021-04-05 14:29:00,0.76258,0.76275,0.76258,0.76271
2021-04-05 14:30:00,0.76274,0.76285,0.76269,0.76276
2021-04-05 14:31:00,0.76275,0.76294,0.76268,0.76292
2021-04-05 14:32:00,0.76292,0.76297,0.76281,0.76286
2021-04-05 14:33:00,0.76286,0.76286,0.76271,0.76271
2021-04-05 14:34:00,0.76271,0.76277,0.76268,0.76277
2021-04-05 14:35:00,0.76276,0.76285,0.76272,0.76272
2021-04-05 14:36:00,0.76272,0.76277,0.7627,0.76277
2021-04-05 14:37:00,0.76279,0.76288,0.76277,0.76277
2021-04-05 14:38:00,0.76277,0.76283,0.76275,0.76279
2021-04-05 14:39:00,0.76279,0.76279,0.76271,0.76273
2021-04-05 14:40:00,0.76275,0.76277,0.76273,0.76274
2021-04-05 14:41:00,0.76275,0.76285,0.76275,0.76281
2021-04-05 14:42:00,0.76281,0.76283,0.76267,0.7627
2021-04-05 14:43:00,0.7627,0.76271,0.76256,0.76256
2021-04-05 14:44:00,0.76257,0.76266,0.76256,0.76264
2021-04-05 14:45:00,0.76266,0.7627,0.76257,0.76262
2021-04-05 14:46:00,0.76261,0.76265,0.7626,0.76261
2021-04-05 14:47:00,0.7626,0.76275,0.7626,0.76271
2021-04-05 14:48:00,0.7627,0.76276,0.76261,0.76264
2021-04-05 14:49:00,0.76264,0.76271,0.76259,0.76268
2021-04-05 14:50:00,0.76268,0.76272,0.76267,0.76269
2021-04-05 14:51:00,0.7627,0.7627,0.76259,0.76259
2021-04-05 14:52:00,0.7626,0.76266,0.76255,0.76258
2021-04-05 14:53:00,0.76258,0.76267,0.76255,0.76264
2021-04-05 14:54:00,0.76265,0.76266,0.76256,0.76263
2021-04-05 14:55:00,0.76263,0.76269,0.76263,0.76264
2021-04-05 14:56:00,0.76265,0.76271,0.76264,0.7627
2021-04-05 14:57:00,0.76271,0.76277,0.7627,0.76273
2021-04-05 14:58:00,0.76273,0.76276,0.76269,0.7627
2021-04-05 14:59:00,0.7627,0.76274,0.76269,0.7627
2021-04-05 15:00:00,0.76273,0.76287,0.76269,0.76276
2021-04-05 15:01:00,0.76275,0.76275,0.76261,0.76266
2021-04-05 15:02:00,0.76266,0.76266,0.76259,0.76264
2021-04-05 15:03:00,0.76264,0.76272,0.76261,0.76264
2021-04-05 15:04:00,0.76263,0.76276,0.76263,0.76272
2021-04-05 15:05:00,0.76273,0.76287,0.76272,0.76278
2021-04-05 15:06:00,0.76278,0.76278,0.7627,0.76271
2021-04-05 15:07:00,0.76271,0.76272,0.76265,0.7627
2021-04-05 15:08:00,0.76271,0.76275,0.76269,0.7627
2021-04-05 15:09:00,0.7627,0.7627,0.7626,0.7626
2021-04-05 15:10:00,0.7626,0.76269,0.76256,0.76269
2021-04-05 15:11:00,0.76269,0.76269,0.76259,0.76265
2021-04-05 15:12:00,0.76265,0.76276,0.76265,0.76276
2021-04-05 15:13:00,0.76275,0.76293,0.76274,0.76285
2021-04-05 15:14:00,0.76286,0.7629,0.76283,0.76289
2021-04-05 15:15:00,0.76289,0.76296,0.76285,0.76294
2021-04-05 15:16:00,0.76293,0.76305,0.76289,0.76302
2021-04-05 15:17:00,0.76301,0.7631,0.76298,0.76302
2021-04-05 15:18:00,0.76303,0.76304,0.76296,0.76301
2021-04-05 15:19:00,0.763,0.76304,0.76285,0.763
2021-04-05 15:20:00,0.76301,0.76305,0.7628,0.7628
2021-04-05 15:21:00,0.7628,0.76291,0.76278,0.76291
2021-04-05 15:22:00,0.76291,0.76297,0.76274,0.76286
2021-04-05 15:23:00,0.76287,0.76293,0.76278,0.76281
2021-04-05 15:24:00,0.76282,0.76286,0.76279,0.76283
2021-04-05 15:25:00,0.76283,0.76283,0.76269,0.76277
2021-04-05 15:26:00,0.76277,0.7629,0.76276,0.76287
2021-04-05 15:27:00,0.76287,0.76291,0.7628,0.76288
2021-04-05 15:28:00,0.76287,0.76287,0.76278,0.76281
2021-04-05 15:29:00,0.76281,0.76286,0.76274,0.76277
2021-04-05 15:30:00,0.76277,0.7628,0.76271,0.76279
2021-04-05 15:31:00,0.76279,0.76293,0.76279,0.76293
2021-04-05 15:32:00,0.76295,0.76297,0.76277,0.76277
2021-04-05 15:33:00,0.76278,0.76292,0.76271,0.76286
2021-04-05 15:34:00,0.76286,0.7631,0.76285,0.76308
2021-04-05 15:35:00,0.76309,0.76332,0.76308,0.76331
2021-04-05 15:36:00,0.76333,0.7634,0.76329,0.76337
2021-04-05 15:37:00,0.76337,0.76359,0.76334,0.76353
2021-04-05 15:38:00,0.76353,0.76374,0.76353,0.7637
2021-04-05 15:39:00,0.76371,0.76391,0.76366,0.76382
2021-04-05 15:40:00,0.76379,0.76387,0.76359,0.76359
2021-04-05 15:41:00,0.76358,0.76369,0.76349,0.76353
2021-04-05 15:42:00,0.76353,0.76354,0.7634,0.76349
